user_id,install_date,lang,country,hw_ver,os_ver
17534,2019-03-03,fi,FI,"iPhone6,2",9.2.1
17535,2019-03-07,da,DK,"iPhone6,2",9.0.2
17536,2019-03-03,en,US,"iPhone7,2",9.2.1
17537,2019-03-03,de,DE,"iPhone7,2",9.2.1
17538,2019-03-03,en,GB,"iPad4,4",9.2.1
17539,2019-03-06,en,GB,"iPod5,1",9.2.1
17540,2019-03-07,en,KW,"iPhone8,2",9.2.1
17541,2019-03-03,en,US,"iPhone8,1",9.1
17542,2019-03-02,en,US,"iPhone8,1",9.2.1
17543,2019-03-04,en,US,"iPhone6,1",9.2.1
17544,2019-03-05,en,US,"iPhone8,1",9.2
17545,2019-03-06,en,CA,"iPad2,5",9.2.1
17546,2019-03-04,en,AU,"iPad5,1",9.2.1
17547,2019-03-03,en,US,"iPad4,1",9.2.1
17548,2019-03-04,id,ID,"iPhone5,2",8.1.2
17549,2019-03-04,en,US,"iPhone6,1",9.2.1
17550,2019-03-06,en,US,"iPhone8,1",9.2.1
17551,2019-03-05,en,US,"iPod7,1",9.2.1
17552,2019-03-02,en,US,"iPod7,1",9.0
17553,2019-03-01,ru,RU,"iPhone6,2",9.2.1
17554,2019-03-03,en,US,"iPhone8,2",9.2.1
17555,2019-03-04,en,US,"iPod4,1",6.1.6
17556,2019-03-03,mk,MK,"iPhone4,1",9.2.1
17557,2019-03-06,en,BR,"iPhone6,1",9.2.1
17558,2019-03-02,ru,RU,"iPhone8,1",9.2.1
17559,2019-03-05,en,US,"iPad2,1",7.1.2
17560,2019-03-05,en,CA,"iPad2,5",8.3
17561,2019-03-06,en,US,"iPhone8,1",9.2.1
17562,2019-03-05,en,US,"iPod5,1",9.2.1
17563,2019-03-04,en,TW,"iPhone6,1",9.2
17564,2019-03-04,en,US,"iPhone5,3",9.2
17565,2019-03-05,en,US,"iPhone6,1",9.2.1
17566,2019-03-06,en,US,"iPhone6,1",9.2.1
17567,2019-03-05,fr,BE,"iPhone6,2",9.2.1
17568,2019-03-03,en,US,"iPhone6,2",9.2.1
17569,2019-03-06,en,PH,"iPhone5,2",9.2.1
17570,2019-03-02,en,AU,"iPhone5,2",9.2
17571,2019-03-02,en,CA,"iPhone7,2",9.2.1
17572,2019-03-03,en,US,"iPhone4,1",9.2.1
17573,2019-03-04,ru,RU,"iPhone7,2",9.2.1
17574,2019-03-07,en,US,"iPod7,1",9.2.1
17575,2019-03-06,en,US,"iPhone8,2",9.1
17576,2019-03-05,en,US,"iPhone5,3",9.2.1
17577,2019-03-06,en,GB,"iPad5,3",9.2
17578,2019-03-04,en,US,"iPhone5,2",8.4
17579,2019-03-06,en,US,"iPhone8,1",9.1
17580,2019-03-07,en,NG,"iPad2,2",9.2.1
17581,2019-03-02,en,US,"iPhone4,1",9.2.1
17582,2019-03-03,es,MX,"iPad4,1",9.2.1
17583,2019-03-05,en,US,"iPod7,1",9.2.1
17584,2019-03-01,zh,TW,"iPhone8,1",9.2
17585,2019-03-04,en,GB,"iPad5,4",9.2
17586,2019-03-04,ja,JP,"iPhone7,1",9.2.1
17587,2019-03-05,en,US,"iPhone8,1",9.2.1
17588,2019-03-02,en,GB,"iPhone5,2",9.2.1
17589,2019-03-05,da,DK,"iPad4,1",8.3
17590,2019-03-06,en,US,"iPhone6,1",8.3
17591,2019-03-06,en,US,"iPhone7,2",9.2.1
17592,2019-03-05,en,US,"iPhone6,1",9.1
17593,2019-03-06,en,US,"iPhone7,1",9.2.1
17594,2019-03-05,en,CA,"iPad4,1",9.2.1
17595,2019-03-05,en,US,"iPad2,5",9.2.1
17596,2019-03-05,en,AU,"iPhone8,1",9.1
17597,2019-03-01,en,US,"iPhone5,3",9.2.1
17598,2019-03-05,en,GB,"iPad2,5",9.2.1
17599,2019-03-05,en,US,"iPhone5,3",9.2.1
17600,2019-03-04,en,US,"iPhone7,2",9.2.1
17601,2019-03-05,en,GB,"iPad4,1",9.2.1
17602,2019-03-05,id,US,"iPhone7,2",8.4
17603,2019-03-03,en,US,"iPhone7,2",9.2.1
17604,2019-03-05,en,US,"iPhone6,1",8.3
17605,2019-03-01,en,GB,"iPhone8,1",9.2.1
17606,2019-03-04,en,US,"iPhone6,1",9.2.1
17607,2019-03-06,en,US,"iPhone8,2",9.2.1
17608,2019-03-02,da,DK,"iPhone5,4",9.2.1
17609,2019-03-04,en,GB,"iPhone5,2",9.2
17610,2019-03-01,zh,CN,"iPad4,4",9.2.1
17611,2019-03-04,en,US,"iPhone7,2",9.2.1
17612,2019-03-04,en,US,"iPad3,3",9.2.1
17613,2019-03-05,en,US,"iPhone4,1",7.0.3
17614,2019-03-03,en,AU,"iPhone5,4",9.2.1
17615,2019-03-06,en,IE,"iPad2,5",9.1
17616,2019-03-04,en,US,"iPad2,5",8.4.1
17617,2019-03-06,de,DE,"iPhone7,2",9.2.1
17618,2019-03-02,ar,SA,"iPhone7,2",9.2.1
17619,2019-03-03,en,US,"iPad2,5",9.2
17620,2019-03-05,es,ES,"iPad2,5",9.2.1
17621,2019-03-04,en,US,"iPad5,3",9.2.1
17622,2019-03-04,en,SG,"iPhone4,1",9.2.1
17623,2019-03-07,en,US,"iPhone6,1",7.1.1
17624,2019-03-07,en,US,"iPhone6,1",9.2.1
17625,2019-03-06,en,US,"iPhone7,2",9.2.1
17626,2019-03-04,en,US,"iPhone7,2",9.2.1
17627,2019-03-06,en,US,"iPhone8,2",9.2.1
17628,2019-03-02,en,GB,"iPhone7,2",9.2.1
17629,2019-03-05,en,US,"iPhone6,1",9.2.1
17630,2019-03-07,en,GB,"iPad4,4",8.1.1
17631,2019-03-07,en,AU,"iPad2,5",9.2.1
17632,2019-03-05,en,GB,"iPad4,1",9.2.1
17633,2019-03-06,en,CA,"iPhone7,2",9.2.1
17634,2019-03-06,es,DO,"iPhone4,1",9.2.1
17635,2019-03-06,en,US,"iPhone8,1",9.2.1
17636,2019-03-04,en,US,"iPhone7,2",9.0.2
17637,2019-03-07,en,GB,"iPad2,4",9.2.1
17638,2019-03-03,en,IN,"iPhone3,1",7.1.2
17639,2019-03-04,nb,NO,"iPhone6,2",9.0.2
17640,2019-03-07,en,ID,"iPhone8,1",9.1
17641,2019-03-01,en,US,"iPhone7,2",9.2.1
17642,2019-03-03,tr,TR,"iPhone8,2",9.2.1
17643,2019-03-04,en,US,"iPhone5,3",9.2.1
17644,2019-03-07,en,GB,"iPhone8,1",9.2.1
17645,2019-03-03,en,AU,"iPad4,7",9.2.1
17646,2019-03-07,ru,RU,"iPhone7,2",9.2.1
17647,2019-03-05,en,US,"iPhone6,1",9.2.1
17648,2019-03-06,en,MY,"iPhone6,2",9.2.1
17649,2019-03-06,en,US,"iPad3,4",9.2.1
17650,2019-03-06,nl,NL,"iPhone7,2",9.2.1
17651,2019-03-06,ar,EG,"iPhone7,2",9.2
17652,2019-03-06,en,US,"iPhone6,1",9.2.1
17653,2019-03-06,en,US,"iPad2,1",8.1.3
17654,2019-03-03,en,US,"iPhone6,1",9.3
17655,2019-03-01,en,US,"iPhone5,3",8.3
17656,2019-03-06,en,GB,"iPad3,4",9.2.1
17657,2019-03-07,en,US,"iPhone7,2",9.2.1
17658,2019-03-04,en,US,"iPhone5,2",9.2.1
17659,2019-03-05,he,IL,"iPhone5,2",9.0.2
17660,2019-03-05,en,US,"iPhone6,1",9.2.1
17661,2019-03-06,ru,RU,"iPad4,2",9.2.1
17662,2019-03-02,zh,Ha,"iPhone6,2",8.1.2
17663,2019-03-03,en,NZ,"iPhone6,2",9.2.1
17664,2019-03-02,nl,NL,"iPhone5,2",9.2.1
17665,2019-03-04,en,US,"iPhone7,2",9.2.1
17666,2019-03-06,en,US,"iPhone7,2",9.2.1
17667,2019-03-01,en,US,"iPhone5,1",9.2.1
17668,2019-03-03,en,US,"iPhone8,1",9.2.1
17669,2019-03-02,en,US,"iPad3,4",9.2.1
17670,2019-03-04,en,AE,"iPhone7,2",9.2.1
17671,2019-03-05,fi,_P,"iPad4,1",9.2.1
17672,2019-03-06,en,US,"iPhone8,1",9.2.1
17673,2019-03-01,en,US,"iPhone3,1",7.1.2
17674,2019-03-07,es,PE,"iPhone7,2",9.2.1
17675,2019-03-06,en,US,"iPhone7,1",9.2.1
17676,2019-03-01,pt,BR,"iPhone5,1",8.4.1
17677,2019-03-01,en,US,"iPad4,1",7.0.4
17678,2019-03-06,nl,NL,"iPhone5,4",9.2.1
17679,2019-03-05,en,US,"iPhone3,3",7.1.2
17680,2019-03-02,en,US,"iPhone8,1",9.2
17681,2019-03-07,en,US,"iPhone7,2",9.2.1
17682,2019-03-03,ru,RU,"iPad5,4",9.2.1
17683,2019-03-03,en,BH,"iPhone7,2",9.2.1
17684,2019-03-05,en,US,"iPad2,3",9.2.1
17685,2019-03-06,en,US,"iPhone8,2",9.2.1
17686,2019-03-03,en,US,"iPhone4,1",9.2.1
17687,2019-03-02,en,AU,"iPad3,6",9.2.1
17688,2019-03-06,en,IE,"iPhone3,1",7.1.2
17689,2019-03-01,en,GB,"iPad2,5",9.2.1
17690,2019-03-02,en,US,"iPhone7,2",9.2.1
17691,2019-03-04,en,DE,"iPhone8,1",9.2.1
17692,2019-03-04,en,US,"iPhone7,1",9.2.1
17693,2019-03-05,en,PH,"iPhone5,2",9.2
17694,2019-03-02,en,US,"iPhone5,2",9.2.1
17695,2019-03-03,en,ID,"iPhone8,1",9.2
17696,2019-03-05,en,US,"iPhone5,1",9.2.1
17697,2019-03-02,en,CA,"iPhone6,1",9.2.1
17698,2019-03-05,en,US,"iPhone8,1",9.2.1
17699,2019-03-03,en,AD,"iPhone4,1",9.2.1
17700,2019-03-03,en,US,"iPhone7,2",9.2.1
17701,2019-03-06,en,US,"iPhone7,2",9.2
17702,2019-03-06,ja,JP,"iPhone7,2",9.2.1
17703,2019-03-05,en,GB,"iPad4,5",8.3
17704,2019-03-04,en,GB,"iPhone7,2",8.0.2
17705,2019-03-03,en,US,"iPhone8,2",9.2.1
17706,2019-03-04,en,GB,"iPad3,4",9.2.1
17707,2019-03-02,en,US,"iPhone7,2",9.2.1
17708,2019-03-02,en,EG,"iPhone7,2",8.4.1
17709,2019-03-04,en,CA,"iPod7,1",8.4
17710,2019-03-07,en,US,"iPhone8,1",9.2.1
17711,2019-03-05,en,AU,"iPad4,7",8.3
17712,2019-03-02,en,US,"iPod5,1",8.1.1
17713,2019-03-06,en,JO,"iPhone7,1",8.4.1
17714,2019-03-06,nb,NO,"iPhone8,2",9.2.1
17715,2019-03-01,en,US,"iPhone8,2",9.1
17716,2019-03-02,en,US,"iPhone8,2",9.2.1
17717,2019-03-06,en,US,"iPad4,4",9.2.1
17718,2019-03-01,en,US,"iPhone5,1",9.2.1
17719,2019-03-05,en,US,"iPhone8,1",9.2.1
17720,2019-03-03,th,TH,"iPad2,7",8.4.1
17721,2019-03-02,en,US,"iPhone7,2",9.2.1
17722,2019-03-05,ja,JP,"iPhone8,1",9.2.1
17723,2019-03-03,en,US,"iPod5,1",9.2.1
17724,2019-03-03,en,US,"iPhone8,1",9.2.1
17725,2019-03-02,en,US,"iPad2,2",9.0.2
17726,2019-03-01,en,US,"iPhone6,1",9.2.1
17727,2019-03-06,en,US,"iPod5,1",9.2.1
17728,2019-03-06,en,US,"iPad3,1",9.1
17729,2019-03-01,en,AU,"iPhone6,1",9.2
17730,2019-03-07,en,US,"iPhone5,3",9.2.1
17731,2019-03-05,en,US,"iPhone6,1",9.2.1
17732,2019-03-04,en,US,"iPhone5,3",9.0.1
17733,2019-03-05,en,US,"iPad2,4",9.2
17734,2019-03-05,en,US,"iPhone7,2",9.2.1
17735,2019-03-02,en,US,"iPhone4,1",8.4.1
17736,2019-03-03,pl,GB,"iPad5,3",9.2.1
17737,2019-03-07,en,US,"iPad2,1",8.4.1
17738,2019-03-06,en,US,"iPhone7,1",9.2.1
17739,2019-03-03,en,US,"iPhone7,2",9.2.1
17740,2019-03-02,en,US,"iPhone6,1",9.2.1
17741,2019-03-03,en,US,"iPhone7,2",9.2
17742,2019-03-06,en,US,"iPhone7,2",9.2.1
17743,2019-03-07,en,US,"iPad2,5",9.2.1
17744,2019-03-01,en,AU,"iPhone5,2",9.2.1
17745,2019-03-02,en,GB,"iPhone5,4",9.2.1
17746,2019-03-06,en,US,"iPhone5,2",9.2.1
17747,2019-03-03,zh,CN,"iPad3,3",8.4.1
17748,2019-03-04,en,US,"iPad3,4",8.3
17749,2019-03-06,de,TR,"iPhone6,2",9.2.1
17750,2019-03-02,en,US,"iPhone6,1",9.2.1
17751,2019-03-01,en,US,"iPad4,2",8.1
17752,2019-03-07,en,US,"iPhone7,2",9.2.1
17753,2019-03-06,en,US,"iPad2,5",9.2.1
17754,2019-03-02,de,DE,"iPhone8,1",9.2.1
17755,2019-03-01,es,AR,"iPad3,4",9.2.1
17756,2019-03-06,en,GB,"iPhone5,4",9.2.1
17757,2019-03-05,en,PH,"iPhone7,2",9.2.1
17758,2019-03-05,en,US,"iPad5,3",9.1
17759,2019-03-01,en,ZA,"iPhone6,2",9.1
17760,2019-03-02,en,US,"iPhone5,3",9.1
17761,2019-03-02,id,ID,"iPhone4,1",8.3
17762,2019-03-03,en,ID,"iPhone5,2",9.2.1
17763,2019-03-04,tr,TR,"iPhone5,2",9.2.1
17764,2019-03-05,sq,AL,"iPhone3,1",7.1.2
17765,2019-03-04,en,US,"iPhone3,3",7.1.1
17766,2019-03-05,en,US,"iPhone7,1",9.2.1
17767,2019-03-05,ru,RU,"iPhone5,2",9.2.1
17768,2019-03-04,ar,SA,"iPhone8,1",9.2.1
17769,2019-03-06,en,US,"iPhone4,1",9.2.1
17770,2019-03-06,en,US,"iPad3,1",8.4.1
17771,2019-03-06,en,US,"iPhone8,1",9.0.1
17772,2019-03-07,en,US,"iPhone3,1",7.1.2
17773,2019-03-06,en,US,"iPhone8,2",9.2
17774,2019-03-07,en,US,"iPhone6,1",8.4
17775,2019-03-06,en,GB,"iPhone5,2",9.2.1
17776,2019-03-05,en,PH,"iPhone3,1",7.1.2
17777,2019-03-03,en,GB,"iPhone5,4",9.2
17778,2019-03-07,en,US,"iPhone7,2",9.2.1
17779,2019-03-01,en,GB,"iPhone8,1",9.2.1
17780,2019-03-07,en,GB,"iPad3,3",9.2.1
17781,2019-03-05,de,CH,"iPhone5,2",9.2.1
17782,2019-03-06,en,US,"iPhone7,2",9.2.1
17783,2019-03-06,pt,BR,"iPhone7,2",9.2.1
17784,2019-03-04,en,US,"iPad5,1",9.2
17785,2019-03-05,nl,NL,"iPhone8,1",9.2.1
17786,2019-03-07,fr,CH,"iPhone7,2",9.2.1
17787,2019-03-02,en,US,"iPhone3,3",7.1.2
17788,2019-03-06,en,US,"iPad2,4",9.2
17789,2019-03-05,en,NZ,"iPad4,4",8.4
17790,2019-03-03,en,GB,"iPhone7,1",9.2.1
17791,2019-03-05,en,US,"iPhone8,1",9.2.1
17792,2019-03-01,en,US,"iPad5,3",9.2.1
17793,2019-03-01,en,US,"iPhone4,1",8.3
17794,2019-03-04,en,GB,"iPad4,1",9.0.2
17795,2019-03-03,en,US,"iPhone8,1",9.2.1
17796,2019-03-03,nl,NL,"iPhone8,1",9.2.1
17797,2019-03-07,en,US,"iPhone8,1",9.2.1
17798,2019-03-06,en,PH,"iPad4,5",9.2.1
17799,2019-03-02,en,IE,"iPhone7,2",9.2.1
17800,2019-03-05,en,GB,"iPhone5,2",9.1
17801,2019-03-01,en,GB,"iPhone5,3",9.2.1
17802,2019-03-02,en,US,"iPhone5,2",9.1
17803,2019-03-07,fi,FI,"iPhone7,2",9.2.1
17804,2019-03-01,en,GB,"iPhone3,1",7.1.1
17805,2019-03-06,en,US,"iPad2,5",9.2
17806,2019-03-01,en,US,"iPod5,1",9.2.1
17807,2019-03-02,de,DE,"iPhone7,2",9.2.1
17808,2019-03-01,en,CA,"iPhone7,2",9.2.1
17809,2019-03-06,en,US,"iPod5,1",8.1
17810,2019-03-01,en,US,"iPhone8,1",9.2
17811,2019-03-05,ja,JP,"iPhone7,2",9.1
17812,2019-03-03,en,US,"iPhone7,2",9.2.1
17813,2019-03-01,pt,BR,"iPhone4,1",7.1.2
17814,2019-03-07,es,ES,"iPhone7,2",9.2.1
17815,2019-03-03,en,US,"iPhone8,1",9.2.1
17816,2019-03-01,en,US,"iPhone7,1",9.2.1
17817,2019-03-04,en,US,"iPhone8,2",9.2.1
17818,2019-03-06,en,GB,"iPhone7,2",9.2.1
17819,2019-03-06,en,US,"iPad2,5",9.2.1
17820,2019-03-06,en,AU,"iPad5,4",9.2
17821,2019-03-05,en,CA,"iPad4,4",9.2.1
17822,2019-03-04,en,US,"iPhone6,1",9.2.1
17823,2019-03-04,en,US,"iPhone5,3",9.2.1
17824,2019-03-05,en,DE,"iPhone7,2",8.4
17825,2019-03-05,en,ID,"iPhone7,2",9.2.1
17826,2019-03-04,en,GB,"iPhone6,2",9.2.1
17827,2019-03-03,en,GB,"iPad2,5",9.2.1
17828,2019-03-07,en,US,"iPhone4,1",9.2
17829,2019-03-06,en,PH,"iPhone7,1",8.4.1
17830,2019-03-05,en,US,"iPhone5,3",9.2.1
17831,2019-03-03,ar,SA,"iPhone6,2",9.2.1
17832,2019-03-03,da,DK,"iPhone8,1",9.2.1
17833,2019-03-05,en,US,"iPad2,5",9.2.1
17834,2019-03-05,en,US,"iPhone8,1",9.2.1
17835,2019-03-03,en,US,"iPhone7,1",8.4.1
17836,2019-03-04,en,GB,"iPad5,1",9.2.1
17837,2019-03-05,en,GB,"iPhone5,4",9.2
17838,2019-03-06,en,US,"iPhone7,2",9.2.1
17839,2019-03-01,nl,NL,"iPhone8,1",9.2.1
17840,2019-03-05,en,US,"iPhone4,1",9.2.1
17841,2019-03-01,en,CA,"iPhone5,1",8.4.1
17842,2019-03-04,en,US,"iPhone8,2",9.2.1
17843,2019-03-05,pt,BR,"iPhone5,4",9.2.1
17844,2019-03-04,en,US,"iPad2,5",8.4.1
17845,2019-03-05,es,ES,"iPhone5,2",9.2.1
17846,2019-03-04,es,MX,"iPhone5,2",9.2.1
17847,2019-03-07,ru,RU,"iPhone6,2",9.2.1
17848,2019-03-07,en,US,"iPhone7,2",9.2.1
17849,2019-03-04,en,CH,"iPhone6,2",9.2.1
17850,2019-03-03,en,US,"iPhone8,2",9.2.1
17851,2019-03-06,ru,RU,"iPhone6,2",9.2.1
17852,2019-03-03,en,GB,"iPad4,4",9.2.1
17853,2019-03-03,en,US,"iPhone7,2",9.2.1
17854,2019-03-06,en,CA,"iPhone5,3",8.4.1
17855,2019-03-05,en,GB,"iPhone6,2",9.2.1
17856,2019-03-05,en,US,"iPhone7,2",9.2.1
17857,2019-03-05,en,US,"iPad5,4",9.2.1
17858,2019-03-05,en,US,"iPhone8,2",9.2.1
17859,2019-03-02,en,GB,"iPhone5,4",9.2.1
17860,2019-03-02,en,US,"iPhone4,1",9.2.1
17861,2019-03-05,en,US,"iPad2,1",9.2.1
17862,2019-03-06,en,US,"iPad4,1",9.1
17863,2019-03-07,de,DE,"iPhone7,2",9.2
17864,2019-03-05,en,AU,"iPad5,3",8.4
17865,2019-03-06,en,US,"iPhone3,3",7.1.2
17866,2019-03-05,en,GB,"iPhone5,2",9.2.1
17867,2019-03-01,ar,SA,"iPhone7,2",9.2.1
17868,2019-03-01,fr,FR,"iPhone6,2",9.2
17869,2019-03-06,en,US,"iPad5,3",9.2.1
17870,2019-03-01,en,GB,"iPhone5,2",9.2
17871,2019-03-06,en,US,"iPhone7,2",9.2.1
17872,2019-03-05,en,US,"iPhone5,3",9.2
17873,2019-03-03,id,ID,"iPhone5,4",9.1
17874,2019-03-07,ar,SA,"iPhone7,2",9.2.1
17875,2019-03-03,en,GB,"iPad2,5",9.2.1
17876,2019-03-03,en,TH,"iPad4,1",9.2.1
17877,2019-03-06,en,US,"iPhone3,1",7.1.2
17878,2019-03-07,en,NZ,"iPhone5,2",9.2.1
17879,2019-03-06,vi,US,"iPhone5,1",9.1
17880,2019-03-02,fr,FR,"iPhone6,2",9.2.1
17881,2019-03-05,en,GB,"iPhone7,2",9.2.1
17882,2019-03-02,en,SA,"iPhone8,2",9.2.1
17883,2019-03-01,en,CA,"iPhone8,1",9.2.1
17884,2019-03-05,en,US,"iPhone8,1",9.2.1
17885,2019-03-03,en,GB,"iPhone4,1",9.2.1
17886,2019-03-07,en,US,"iPhone7,2",9.2.1
17887,2019-03-03,en,US,"iPad4,4",8.2
17888,2019-03-07,en,GB,"iPad4,2",8.2
17889,2019-03-06,en,IN,"iPhone7,2",8.1
17890,2019-03-05,en,GB,"iPhone5,4",8.4.1
17891,2019-03-04,en,US,"iPhone6,1",9.2.1
17892,2019-03-06,en,US,"iPhone7,2",9.2.1
17893,2019-03-01,en,US,"iPod5,1",9.2.1
17894,2019-03-04,pt,BR,"iPad2,1",9.2
17895,2019-03-06,en,US,"iPod5,1",9.2.1
17896,2019-03-03,en,US,"iPhone7,2",9.2.1
17897,2019-03-07,nb,NO,"iPad3,4",9.2
17898,2019-03-07,en,GB,"iPad4,1",8.4.1
17899,2019-03-06,es,US,"iPhone8,1",9.2.1
17900,2019-03-02,en,US,"iPhone8,1",9.2.1
17901,2019-03-06,en,US,"iPhone6,1",9.2.1
17902,2019-03-02,ru,RU,"iPhone6,2",9.2.1
17903,2019-03-07,en,PH,"iPhone6,2",9.2.1
17904,2019-03-02,en,US,"iPhone5,1",8.3
17905,2019-03-07,da,DK,"iPhone5,2",9.2.1
17906,2019-03-05,en,US,"iPhone5,1",9.2.1
17907,2019-03-06,en,US,"iPad2,5",8.4.1
17908,2019-03-04,en,US,"iPhone7,2",9.2.1
17909,2019-03-06,en,US,"iPhone6,1",8.4
17910,2019-03-06,en,GB,"iPhone6,2",9.2
17911,2019-03-01,en,US,"iPad2,5",7.0.4
17912,2019-03-07,tr,TR,"iPhone5,2",9.2.1
17913,2019-03-05,en,US,"iPhone7,2",9.2.1
17914,2019-03-03,en,GB,"iPad4,4",9.0.2
17915,2019-03-05,ja,JP,"iPhone8,1",9.2.1
17916,2019-03-01,en,US,"iPhone8,1",9.2
17917,2019-03-02,de,CA,"iPad4,4",8.3
17918,2019-03-06,en,US,"iPhone7,2",9.2.1
17919,2019-03-01,en,US,"iPhone8,1",9.2.1
17920,2019-03-02,en,GB,"iPad3,4",8.3
17921,2019-03-06,en,US,"iPhone4,1",9.2
17922,2019-03-03,en,AU,"iPad4,1",9.2.1
17923,2019-03-05,fi,FI,"iPhone5,4",9.2.1
17924,2019-03-07,en,US,"iPhone7,2",9.0.2
17925,2019-03-03,en,CA,"iPad4,4",9.2.1
17926,2019-03-05,en,US,"iPhone8,1",9.2.1
17927,2019-03-01,en,US,"iPod5,1",9.2
17928,2019-03-04,fr,FR,"iPhone6,2",9.2.1
17929,2019-03-06,en,US,"iPhone5,3",9.1
17930,2019-03-07,en,EG,"iPhone7,2",9.1
17931,2019-03-04,en,TH,"iPhone6,2",8.4.1
17932,2019-03-05,ru,RU,"iPhone6,2",8.1
17933,2019-03-06,en,US,"iPad3,1",9.2.1
17934,2019-03-06,en,CA,"iPad2,1",9.2.1
17935,2019-03-05,es,MX,"iPhone8,1",9.2.1
17936,2019-03-03,en,US,"iPhone6,1",9.2.1
17937,2019-03-07,en,US,"iPhone8,1",9.2
17938,2019-03-06,en,US,"iPhone8,2",9.2.1
17939,2019-03-05,en,US,"iPad2,1",9.2.1
17940,2019-03-06,en,US,"iPhone8,1",9.2.1
17941,2019-03-06,en,US,"iPod7,1",9.2.1
17942,2019-03-02,en,US,"iPad5,1",9.0.1
17943,2019-03-04,en,VN,"iPhone5,2",9.2.1
17944,2019-03-07,da,DK,"iPad3,4",9.2.1
17945,2019-03-05,en,US,"iPhone7,2",9.2.1
17946,2019-03-04,it,US,"iPhone6,1",9.2.1
17947,2019-03-05,he,IL,"iPhone7,1",9.2.1
17948,2019-03-06,en,CA,"iPad3,4",9.2.1
17949,2019-03-03,en,GH,"iPhone3,1",7.1.2
17950,2019-03-05,en,US,"iPad5,3",9.2.1
17951,2019-03-06,en,GB,"iPhone5,2",9.2.1
17952,2019-03-02,en,AU,"iPhone8,1",9.2.1
17953,2019-03-06,en,US,"iPhone7,2",9.2.1
17954,2019-03-05,en,US,"iPhone5,3",8.4
17955,2019-03-02,en,AU,"iPhone5,2",9.2.1
17956,2019-03-06,it,IT,"iPhone5,2",9.2.1
17957,2019-03-07,en,US,"iPhone5,3",9.2.1
17958,2019-03-05,nl,NL,"iPhone5,4",9.2.1
17959,2019-03-05,en,US,"iPhone7,2",9.2.1
17960,2019-03-02,en,US,"iPhone7,2",8.4
17961,2019-03-01,en,US,"iPhone6,1",9.2.1
17962,2019-03-01,de,DE,"iPhone8,2",9.2.1
17963,2019-03-07,en,US,"iPhone7,2",9.2.1
17964,2019-03-03,pt,BR,"iPhone6,2",9.2.1
17965,2019-03-06,en,GB,"iPhone8,2",9.2.1
17966,2019-03-01,en,US,"iPhone6,1",9.2.1
17967,2019-03-03,en,US,"iPhone5,2",9.2
17968,2019-03-05,en,SG,"iPhone8,1",9.2.1
17969,2019-03-03,en,US,"iPhone4,1",9.2
17970,2019-03-05,en,CA,"iPhone5,3",9.2
17971,2019-03-07,ru,RU,"iPhone6,2",9.2.1
17972,2019-03-06,en,US,"iPad4,4",9.2
17973,2019-03-02,en,GB,"iPad2,5",8.1.2
17974,2019-03-04,es,BE,"iPhone6,2",8.4
17975,2019-03-03,en,US,"iPhone5,3",9.2.1
17976,2019-03-02,en,PH,"iPhone5,2",7.1.2
17977,2019-03-03,en,US,"iPhone7,2",9.2.1
17978,2019-03-04,en,AU,"iPad5,3",9.1
17979,2019-03-05,en,US,"iPhone6,1",9.2.1
17980,2019-03-06,en,US,"iPhone8,1",9.1
17981,2019-03-05,en,US,"iPod5,1",9.2
17982,2019-03-02,en,US,"iPhone7,2",9.1
17983,2019-03-02,en,US,"iPhone5,2",9.1
17984,2019-03-04,pt,BR,"iPhone5,4",9.2.1
17985,2019-03-07,es,UY,"iPhone8,1",9.2.1
17986,2019-03-01,en,US,"iPhone7,1",9.2.1
17987,2019-03-06,en,KW,"iPhone7,2",8.3
17988,2019-03-05,en,EC,"iPhone5,1",9.2
17989,2019-03-06,en,US,"iPhone6,1",9.2
17990,2019-03-04,en,US,"iPhone6,1",8.4
17991,2019-03-03,en,US,"iPhone8,2",9.2.1
17992,2019-03-06,en,IE,"iPhone8,1",9.2.1
17993,2019-03-02,en,US,"iPhone8,1",9.2.1
17994,2019-03-02,da,DK,"iPad4,1",9.2.1
17995,2019-03-06,en,US,"iPhone6,1",9.2.1
17996,2019-03-04,pl,GB,"iPad5,3",9.2.1
17997,2019-03-04,en,TR,"iPhone5,2",9.2.1
17998,2019-03-02,en,US,"iPhone8,2",9.2.1
17999,2019-03-05,nl,NL,"iPhone6,2",9.2.1
18000,2019-03-06,en,US,"iPhone7,2",9.2.1
18001,2019-03-01,en,US,"iPhone7,2",9.2.1
18002,2019-03-06,es,US,"iPhone7,2",9.2.1
18003,2019-03-04,fr,CA,"iPad3,4",9.2
18004,2019-03-01,en,US,"iPhone8,1",9.2.1
18005,2019-03-02,nl,NL,"iPhone8,1",9.2.1
18006,2019-03-02,en,US,"iPhone7,2",9.2
18007,2019-03-01,en,US,"iPhone6,1",9.0
18008,2019-03-04,nb,NO,"iPhone5,2",9.2.1
18009,2019-03-07,en,US,"iPhone7,2",9.2.1
18010,2019-03-05,en,US,"iPhone7,2",9.2.1
18011,2019-03-05,en,US,"iPod5,1",9.2.1
18012,2019-03-03,ja,JP,"iPhone5,3",9.2.1
18013,2019-03-07,en,US,"iPhone8,1",9.2.1
18014,2019-03-05,en,IN,"iPhone3,1",7.1.2
18015,2019-03-07,en,GB,"iPhone4,1",9.2.1
18016,2019-03-04,en,US,"iPhone5,3",9.2.1
